OrderNumber,OrderDate,Revenue
SO - 0006692,2020-07-19,7256.099999999999
SO - 0006693,2020-07-19,22324.399999999998
SO - 0006694,2020-07-19,22341.149999999998
SO - 0006695,2020-07-19,7263.47
SO - 0006696,2020-07-19,534.66
SO - 0006697,2020-07-19,3742.6200000000003
SO - 0006698,2020-07-19,1929.6000000000001
SO - 0006699,2020-07-19,10655.009999999998
SO - 0006700,2020-07-19,928.62
SO - 0006701,2020-07-20,7256.099999999999
SO - 0006702,2020-07-20,4647.120000000001
SO - 0006703,2020-07-20,39118.62
SO - 0006704,2020-07-20,18307.08
SO - 0006705,2020-07-20,973.0075000000002
SO - 0006706,2020-07-20,7612.539999999999
SO - 0006707,2020-07-20,2788.875
SO - 0006708,2020-07-20,6912.39
SO - 0006709,2020-07-21,2170.4649999999997
SO - 0006710,2020-07-21,11425.175
SO - 0006711,2020-07-21,24481.8
SO - 0006712,2020-07-21,4926.509999999999
SO - 0006713,2020-07-21,6916.410000000001
SO - 0006714,2020-07-21,2990.88
SO - 0006715,2020-07-21,3619.34
SO - 0006716,2020-07-21,1344.8574999999998
SO - 0006717,2020-07-21,33621.4375
SO - 0006718,2020-07-22,5140.240000000001
SO - 0006719,2020-07-22,11149.302500000002
SO - 0006720,2020-07-22,10988.1675
SO - 0006721,2020-07-22,12518.28
SO - 0006722,2020-07-22,12606.720000000001
SO - 0006723,2020-07-22,6072.209999999999
SO - 0006724,2020-07-23,8379.02
SO - 0006725,2020-07-23,10450.324999999999
SO - 0006726,2020-07-24,4073.6000000000004
SO - 0006727,2020-07-24,22762.914999999997
SO - 0006728,2020-07-24,18363.024999999998
SO - 0006729,2020-07-24,9986.685
SO - 0006730,2020-07-24,6988.7699999999995
SO - 0006731,2020-07-24,9197.09
SO - 0006732,2020-07-24,381.9
SO - 0006733,2020-07-24,20450.745000000003
SO - 0006734,2020-07-24,235.17000000000002
SO - 0006735,2020-07-24,1202.985
SO - 0006736,2020-07-24,6934.5
SO - 0006737,2020-07-24,4462.2
SO - 0006738,2020-07-24,11081.13
SO - 0006739,2020-07-24,7145.55
SO - 0006740,2020-07-24,2749.68
SO - 0006741,2020-07-25,9814.83
SO - 0006742,2020-07-25,2119.5449999999996
SO - 0006743,2020-07-25,47355.6
SO - 0006744,2020-07-25,23868.75
SO - 0006745,2020-07-25,1622.07
SO - 0006746,2020-07-25,34916.715000000004
SO - 0006747,2020-07-25,4635.7300000000005
SO - 0006748,2020-07-25,8329.44
SO - 0006749,2020-07-25,4305.42
SO - 0006750,2020-07-25,6214.25
SO - 0006751,2020-07-26,1152.7350000000001
SO - 0006752,2020-07-26,10839.4275
SO - 0006753,2020-07-26,1326.6000000000001
SO - 0006754,2020-07-26,21094.28
SO - 0006755,2020-07-26,5267.875
SO - 0006756,2020-07-26,9977.640000000001
SO - 0006757,2020-07-26,3532.5750000000003
SO - 0006758,2020-07-26,13832.82
SO - 0006759,2020-07-26,3131.5799999999995
SO - 0006760,2020-07-27,14316.225
SO - 0006761,2020-07-27,14632.8
SO - 0006762,2020-07-27,9776.64
SO - 0006763,2020-07-27,17010.63
SO - 0006764,2020-07-27,18164.872499999998
SO - 0006765,2020-07-27,38648.28
SO - 0006766,2020-07-27,3935.4125000000004
SO - 0006767,2020-07-27,9420.199999999999
SO - 0006768,2020-07-27,6600.839999999999
SO - 0006769,2020-07-28,26421.114999999998
SO - 0006770,2020-07-28,10797.720000000001
SO - 0006771,2020-07-28,7164.31
SO - 0006772,2020-07-28,24594.359999999997
SO - 0006773,2020-07-28,14448.55
SO - 0006774,2020-07-29,34797.455
SO - 0006775,2020-07-29,940.6800000000001
SO - 0006776,2020-07-29,1543.68
SO - 0006777,2020-07-29,2596.92
SO - 0006778,2020-07-29,6566.0
SO - 0006779,2020-07-29,4792.845
SO - 0006780,2020-07-29,3631.735
SO - 0006781,2020-07-29,5933.5199999999995
SO - 0006782,2020-07-29,33148.920000000006
SO - 0006783,2020-07-30,14799.63
SO - 0006784,2020-07-30,5569.375
SO - 0006785,2020-07-30,6110.4
SO - 0006786,2020-07-30,385.92
SO - 0006787,2020-07-30,26478.399999999998
SO - 0006788,2020-07-30,2316.86
SO - 0006789,2020-07-30,10395.719999999998
SO - 0006790,2020-07-30,2279.34
SO - 0006791,2020-07-30,29859.555000000004
SO - 0006792,2020-07-30,100.5
SO - 0006793,2020-07-30,21939.15
SO - 0006794,2020-07-30,3986.5
SO - 0006795,2020-07-31,4944.6
SO - 0006796,2020-07-31,29249.519999999997
SO - 0006797,2020-07-31,44375.44
SO - 0006798,2020-07-31,4837.4
SO - 0006799,2020-07-31,3235.0950000000003
SO - 0006800,2020-08-01,13981.56
SO - 0006801,2020-08-01,3644.7999999999997
SO - 0006802,2020-08-01,3433.0799999999995
SO - 0006803,2020-08-01,4663.2
SO - 0006804,2020-08-02,4888.32
SO - 0006805,2020-08-02,6797.819999999999
SO - 0006806,2020-08-02,49035.96
SO - 0006807,2020-08-02,1592.7575000000002
SO - 0006808,2020-08-02,14512.199999999999
SO - 0006809,2020-08-02,557.775
SO - 0006810,2020-08-02,35032.96
SO - 0006811,2020-08-03,6982.740000000001
SO - 0006812,2020-08-03,17166.405
SO - 0006813,2020-08-03,23969.25
SO - 0006814,2020-08-03,675.36
SO - 0006815,2020-08-03,20278.889999999996
SO - 0006816,2020-08-03,1737.645
SO - 0006817,2020-08-03,15562.425
SO - 0006818,2020-08-03,940.6800000000001
SO - 0006819,2020-08-03,8458.08
SO - 0006820,2020-08-04,3179.3175000000006
SO - 0006821,2020-08-04,9792.72
SO - 0006822,2020-08-04,6432.0
SO - 0006823,2020-08-04,1953.7200000000003
SO - 0006824,2020-08-04,6544.560000000001
SO - 0006825,2020-08-04,2278.6699999999996
SO - 0006826,2020-08-04,23719.675
SO - 0006827,2020-08-04,10585.330000000002
SO - 0006828,2020-08-04,3532.5750000000003
SO - 0006829,2020-08-04,11565.54
SO - 0006830,2020-08-04,2508.48
SO - 0006831,2020-08-05,6135.525000000001
SO - 0006832,2020-08-05,14086.080000000002
SO - 0006833,2020-08-05,16919.175
SO - 0006834,2020-08-05,14664.96
SO - 0006835,2020-08-05,20262.809999999998
SO - 0006836,2020-08-06,21724.079999999998
SO - 0006837,2020-08-06,356.44
SO - 0006838,2020-08-06,14397.630000000001
SO - 0006839,2020-08-06,5346.599999999999
SO - 0006840,2020-08-06,14464.965000000002
SO - 0006841,2020-08-06,14130.300000000001
SO - 0006842,2020-08-06,34791.09
SO - 0006843,2020-08-06,10618.830000000002
SO - 0006844,2020-08-07,5318.46
SO - 0006845,2020-08-07,2363.76
SO - 0006846,2020-08-07,1003.9950000000001
SO - 0006847,2020-08-07,7619.909999999999
SO - 0006848,2020-08-07,2925.2200000000003
SO - 0006849,2020-08-07,11679.775
SO - 0006850,2020-08-07,12204.72
SO - 0006851,2020-08-07,17830.2075
SO - 0006852,2020-08-07,1591.25
SO - 0006853,2020-08-08,3619.34
SO - 0006854,2020-08-08,12267.03
SO - 0006855,2020-08-08,910.1949999999999
SO - 0006856,2020-08-08,1586.5600000000002
SO - 0006857,2020-08-08,9889.2
SO - 0006858,2020-08-08,4214.3
SO - 0006859,2020-08-08,27882.72
SO - 0006860,2020-08-09,14502.150000000001
SO - 0006861,2020-08-09,13977.54
SO - 0006862,2020-08-09,2418.7
SO - 0006863,2020-08-09,3400.92
SO - 0006864,2020-08-09,29599.260000000002
SO - 0006865,2020-08-09,6950.58
SO - 0006866,2020-08-09,744.705
SO - 0006867,2020-08-10,22226.58
SO - 0006868,2020-08-10,4914.45
SO - 0006869,2020-08-10,4902.2225
SO - 0006870,2020-08-11,3867.2400000000002
SO - 0006871,2020-08-11,8605.48
SO - 0006872,2020-08-11,4239.09
SO - 0006873,2020-08-11,1809.67
SO - 0006874,2020-08-11,17439.765
SO - 0006875,2020-08-11,3723.5249999999996
SO - 0006876,2020-08-11,1603.98
SO - 0006877,2020-08-11,9681.5
SO - 0006878,2020-08-11,17221.68
SO - 0006879,2020-08-11,3348.6599999999994
SO - 0006880,2020-08-11,994.95
SO - 0006881,2020-08-12,2330.2599999999998
SO - 0006882,2020-08-12,5804.879999999999
SO - 0006883,2020-08-12,4735.56
SO - 0006884,2020-08-12,8273.6625
SO - 0006885,2020-08-12,8520.39
SO - 0006886,2020-08-12,7091.279999999999
SO - 0006887,2020-08-12,1715.2
SO - 0006888,2020-08-12,1685.72
SO - 0006889,2020-08-12,12779.58
SO - 0006890,2020-08-12,5897.339999999999
SO - 0006891,2020-08-12,26599.335
SO - 0006892,2020-08-12,4932.875
SO - 0006893,2020-08-13,20803.5
SO - 0006894,2020-08-13,1934.9599999999998
SO - 0006895,2020-08-13,1084.5625
SO - 0006896,2020-08-13,4492.35
SO - 0006897,2020-08-13,7251.075000000001
SO - 0006898,2020-08-13,21892.920000000002
SO - 0006899,2020-08-13,1854.56
SO - 0006900,2020-08-13,1591.92
SO - 0006901,2020-08-14,3080.66
SO - 0006902,2020-08-14,4522.5
SO - 0006903,2020-08-14,849.0575
SO - 0006904,2020-08-14,17537.920000000002
SO - 0006905,2020-08-14,1846.855
SO - 0006906,2020-08-14,3606.6099999999997
SO - 0006907,2020-08-14,3935.4125000000004
SO - 0006908,2020-08-14,2237.13
SO - 0006909,2020-08-14,619.75
SO - 0006910,2020-08-14,954.75
SO - 0006911,2020-08-15,3119.5200000000004
SO - 0006912,2020-08-15,6799.83
SO - 0006913,2020-08-15,6916.41
SO - 0006914,2020-08-15,21055.42
SO - 0006915,2020-08-15,1301.4750000000001
SO - 0006916,2020-08-15,13899.15
SO - 0006917,2020-08-15,929.625
SO - 0006918,2020-08-15,11183.304999999998
SO - 0006919,2020-08-15,848.555
SO - 0006920,2020-08-16,1222.08
SO - 0006921,2020-08-16,1731.28
SO - 0006922,2020-08-16,1691.9175000000002
SO - 0006923,2020-08-16,21567.3
SO - 0006924,2020-08-17,27560.449999999997
SO - 0006925,2020-08-17,3839.1
SO - 0006926,2020-08-17,17253.84
SO - 0006927,2020-08-17,4716.2975
SO - 0006928,2020-08-17,1875.9999999999998
SO - 0006929,2020-08-17,7599.809999999999
SO - 0006930,2020-08-17,10890.179999999998
SO - 0006931,2020-08-17,5501.370000000001
SO - 0006932,2020-08-18,45624.32
SO - 0006933,2020-08-18,17704.08
SO - 0006934,2020-08-18,3647.1449999999995
SO - 0006935,2020-08-18,27267.66
SO - 0006936,2020-08-18,28172.160000000003
SO - 0006937,2020-08-18,3093.3900000000003
SO - 0006938,2020-08-18,9394.74
SO - 0006939,2020-08-18,35667.450000000004
SO - 0006940,2020-08-18,675.3599999999999
SO - 0006941,2020-08-19,19484.94
SO - 0006942,2020-08-19,6395.82
SO - 0006943,2020-08-19,8860.08
SO - 0006944,2020-08-19,3123.5400000000004
SO - 0006945,2020-08-19,30348.319999999996
SO - 0006946,2020-08-20,1929.6000000000001
SO - 0006947,2020-08-20,5602.540000000001
SO - 0006948,2020-08-20,3691.7
SO - 0006949,2020-08-20,1013.7099999999999
SO - 0006950,2020-08-20,19298.68
SO - 0006951,2020-08-20,8242.675000000001
SO - 0006952,2020-08-20,4189.51
SO - 0006953,2020-08-20,2864.25
SO - 0006954,2020-08-20,6260.4800000000005
SO - 0006955,2020-08-20,10968.57
SO - 0006956,2020-08-21,12580.925000000001
SO - 0006957,2020-08-21,6637.522499999999
SO - 0006958,2020-08-21,20984.4
SO - 0006959,2020-08-21,2894.4
SO - 0006960,2020-08-21,15906.134999999998
SO - 0006961,2020-08-21,20117.085
SO - 0006962,2020-08-21,20673.519999999997
SO - 0006963,2020-08-21,35831.6
SO - 0006964,2020-08-21,8056.080000000001
SO - 0006965,2020-08-21,996.9599999999999
SO - 0006966,2020-08-21,3280.3199999999997
SO - 0006967,2020-08-22,18337.899999999998
SO - 0006968,2020-08-22,7399.8150000000005
SO - 0006969,2020-08-22,6201.855
SO - 0006970,2020-08-22,11056.005000000001
SO - 0006971,2020-08-22,204.5175
SO - 0006972,2020-08-22,3593.88
SO - 0006973,2020-08-23,7331.6425
SO - 0006974,2020-08-23,1447.2
SO - 0006975,2020-08-23,546.72
SO - 0006976,2020-08-23,5028.349999999999
SO - 0006977,2020-08-23,100.5
SO - 0006978,2020-08-23,4932.540000000001
SO - 0006979,2020-08-23,16039.8
SO - 0006980,2020-08-23,14439.84
SO - 0006981,2020-08-24,2460.24
SO - 0006982,2020-08-24,12302.0375
SO - 0006983,2020-08-24,29584.519999999997
SO - 0006984,2020-08-24,3280.32
SO - 0006985,2020-08-24,2607.64
SO - 0006986,2020-08-24,986.5749999999999
SO - 0006987,2020-08-24,1822.065
SO - 0006988,2020-08-24,3495.3900000000003
SO - 0006989,2020-08-24,3284.3399999999997
SO - 0006990,2020-08-25,4239.09
SO - 0006991,2020-08-25,2887.365
SO - 0006992,2020-08-25,738.34
SO - 0006993,2020-08-25,1561.77
SO - 0006994,2020-08-25,7892.599999999999
SO - 0006995,2020-08-25,2653.2
SO - 0006996,2020-08-25,171.855
SO - 0006997,2020-08-25,5372.0599999999995
SO - 0006998,2020-08-25,21874.160000000003
SO - 0006999,2020-08-25,6792.46
SO - 0007000,2020-08-25,14670.32
SO - 0007001,2020-08-26,4313.460000000001
SO - 0007002,2020-08-26,6515.08
SO - 0007003,2020-08-26,1731.28
SO - 0007004,2020-08-26,1744.0099999999998
SO - 0007005,2020-08-27,5928.159999999999
SO - 0007006,2020-08-27,9647.33
SO - 0007007,2020-08-27,1691.415
SO - 0007008,2020-08-27,1735.3000000000002
SO - 0007009,2020-08-27,882.725
SO - 0007010,2020-08-27,4901.05
SO - 0007011,2020-08-27,23435.929999999997
SO - 0007012,2020-08-27,8369.640000000001
SO - 0007013,2020-08-27,4901.05
SO - 0007014,2020-08-27,7638.0
SO - 0007015,2020-08-27,4214.3
SO - 0007016,2020-08-27,2966.7599999999998
SO - 0007017,2020-08-27,24484.48
SO - 0007018,2020-08-28,759.78
SO - 0007019,2020-08-28,7332.48
SO - 0007020,2020-08-28,9197.09
SO - 0007021,2020-08-29,814.72
SO - 0007022,2020-08-29,4620.99
SO - 0007023,2020-08-29,4251.82
SO - 0007024,2020-08-29,2272.3050000000003
SO - 0007025,2020-08-29,2237.13
SO - 0007026,2020-08-29,6772.36
SO - 0007027,2020-08-29,18738.559999999998
SO - 0007028,2020-08-29,9583.679999999998
SO - 0007029,2020-08-29,3500.75
SO - 0007030,2020-08-29,9595.739999999998
SO - 0007031,2020-08-29,18443.76
SO - 0007032,2020-08-30,2265.27
SO - 0007033,2020-08-30,4834.05
SO - 0007034,2020-08-30,17599.225
SO - 0007035,2020-08-30,2133.28
SO - 0007036,2020-08-30,1322.58
SO - 0007037,2020-08-30,6729.4800000000005
SO - 0007038,2020-08-30,8961.92
SO - 0007039,2020-08-31,13213.739999999998
SO - 0007040,2020-08-31,13262.650000000001
SO - 0007041,2020-08-31,15199.619999999999
SO - 0007042,2020-08-31,1846.855
SO - 0007043,2020-08-31,6114.419999999999
SO - 0007044,2020-08-31,1864.945
SO - 0007045,2020-08-31,6825.96
SO - 0007046,2020-08-31,2050.2
SO - 0007047,2020-08-31,156.78
SO - 0007048,2020-08-31,29839.12
SO - 0007049,2020-08-31,325.62
SO - 0007050,2020-08-31,229.14
SO - 0007051,2020-09-01,3849.8199999999997
SO - 0007052,2020-09-01,1230.1200000000001
SO - 0007053,2020-09-01,6410.56
SO - 0007054,2020-09-01,2273.31
SO - 0007055,2020-09-01,17074.1125
SO - 0007056,2020-09-01,3171.7799999999997
SO - 0007057,2020-09-02,5703.040000000001
SO - 0007058,2020-09-02,1857.24
SO - 0007059,2020-09-02,1214.04
SO - 0007060,2020-09-02,5751.280000000001
SO - 0007061,2020-09-02,14037.839999999998
SO - 0007062,2020-09-02,10957.18
SO - 0007063,2020-09-03,2271.2999999999997
SO - 0007064,2020-09-03,5565.3550000000005
SO - 0007065,2020-09-03,1053.575
SO - 0007066,2020-09-03,16181.6725
SO - 0007067,2020-09-03,4667.22
SO - 0007068,2020-09-03,5595.839999999999
SO - 0007069,2020-09-03,1561.77
SO - 0007070,2020-09-03,4964.7
SO - 0007071,2020-09-03,6823.28
SO - 0007072,2020-09-04,9101.279999999999
SO - 0007073,2020-09-04,5463.180000000001
SO - 0007074,2020-09-04,1375.8450000000003
SO - 0007075,2020-09-04,8428.6
SO - 0007076,2020-09-04,5219.3
SO - 0007077,2020-09-04,1586.5600000000002
SO - 0007078,2020-09-04,1784.88
SO - 0007079,2020-09-04,5410.25
SO - 0007080,2020-09-04,4225.6900000000005
SO - 0007081,2020-09-04,774.52
SO - 0007082,2020-09-04,6681.240000000001
SO - 0007083,2020-09-05,1809.67
SO - 0007084,2020-09-05,6935.0025
SO - 0007085,2020-09-05,28986.210000000003
SO - 0007086,2020-09-05,13132.0
SO - 0007087,2020-09-05,17997.54
SO - 0007088,2020-09-05,14351.4
SO - 0007089,2020-09-05,15683.359999999999
SO - 0007090,2020-09-05,15594.25
SO - 0007091,2020-09-05,34768.979999999996
SO - 0007092,2020-09-05,31254.160000000003
SO - 0007093,2020-09-06,1338.6599999999999
SO - 0007094,2020-09-06,5505.724999999999
SO - 0007095,2020-09-06,20164.32
SO - 0007096,2020-09-06,7536.16
SO - 0007097,2020-09-06,939.675
SO - 0007098,2020-09-06,5410.25
SO - 0007099,2020-09-06,3606.945
SO - 0007100,2020-09-06,1869.3
SO - 0007101,2020-09-07,619.75
SO - 0007102,2020-09-07,8345.52
SO - 0007103,2020-09-07,27545.04
SO - 0007104,2020-09-07,668.3249999999999
SO - 0007105,2020-09-07,973.8449999999999
SO - 0007106,2020-09-07,816.0600000000001
SO - 0007107,2020-09-07,18840.4
SO - 0007108,2020-09-07,6019.615000000001
SO - 0007109,2020-09-07,4317.48
SO - 0007110,2020-09-07,7548.889999999999
SO - 0007111,2020-09-07,5949.6
SO - 0007112,2020-09-07,8794.2525
SO - 0007113,2020-09-08,1884.04
SO - 0007114,2020-09-08,738.34
SO - 0007115,2020-09-08,23121.7
SO - 0007116,2020-09-08,3872.6
SO - 0007117,2020-09-08,1646.19
SO - 0007118,2020-09-08,7418.24
SO - 0007119,2020-09-08,1451.2199999999998
SO - 0007120,2020-09-09,28929.930000000004
SO - 0007121,2020-09-09,1028.785
SO - 0007122,2020-09-09,4299.724999999999
SO - 0007123,2020-09-09,2864.25
SO - 0007124,2020-09-10,25133.04
SO - 0007125,2020-09-10,4979.4400000000005
SO - 0007126,2020-09-10,3433.4150000000004
SO - 0007127,2020-09-11,38929.68
SO - 0007128,2020-09-11,13820.760000000002
SO - 0007129,2020-09-11,3966.4
SO - 0007130,2020-09-11,1680.36
SO - 0007131,2020-09-11,968.15
SO - 0007132,2020-09-11,11342.43
SO - 0007133,2020-09-11,6866.159999999999
SO - 0007134,2020-09-12,5346.599999999999
SO - 0007135,2020-09-12,1896.435
SO - 0007136,2020-09-12,4555.1625
SO - 0007137,2020-09-12,9980.32
SO - 0007138,2020-09-12,29183.524999999998
SO - 0007139,2020-09-13,13060.98
SO - 0007140,2020-09-13,6816.914999999999
SO - 0007141,2020-09-13,14539.335
SO - 0007142,2020-09-13,5422.98
SO - 0007143,2020-09-13,6970.679999999999
SO - 0007144,2020-09-13,1323.9199999999998
SO - 0007145,2020-09-13,16138.29
SO - 0007146,2020-09-13,1005.6699999999998
SO - 0007147,2020-09-13,10226.880000000001
SO - 0007148,2020-09-13,14675.68
SO - 0007149,2020-09-13,41036.16
SO - 0007150,2020-09-13,2592.9
SO - 0007151,2020-09-14,1784.88
SO - 0007152,2020-09-14,2682.3450000000003
SO - 0007153,2020-09-14,3411.3050000000003
SO - 0007154,2020-09-14,10926.36
SO - 0007155,2020-09-14,2010.0
SO - 0007156,2020-09-14,5740.560000000001
SO - 0007157,2020-09-14,11284.14
SO - 0007158,2020-09-14,6321.45
SO - 0007159,2020-09-14,5205.900000000001
SO - 0007160,2020-09-15,15624.400000000001
SO - 0007161,2020-09-15,21997.44
SO - 0007162,2020-09-15,2007.99
SO - 0007163,2020-09-15,889.7600000000001
SO - 0007164,2020-09-15,17567.399999999998
SO - 0007165,2020-09-15,2673.2999999999997
SO - 0007166,2020-09-15,15518.875
SO - 0007167,2020-09-15,2237.1299999999997
SO - 0007168,2020-09-15,134.0
SO - 0007169,2020-09-15,8503.64
SO - 0007170,2020-09-16,13386.6
SO - 0007171,2020-09-16,17988.16
SO - 0007172,2020-09-16,932.6400000000002
SO - 0007173,2020-09-16,5505.724999999999
SO - 0007174,2020-09-16,9006.475
SO - 0007175,2020-09-16,7332.48
SO - 0007176,2020-09-16,19476.899999999998
SO - 0007177,2020-09-16,2964.0799999999995
SO - 0007178,2020-09-16,1005.6699999999998
SO - 0007179,2020-09-16,1049.2200000000003
SO - 0007180,2020-09-16,999.3050000000001
SO - 0007181,2020-09-17,5813.255
SO - 0007182,2020-09-17,894.115
SO - 0007183,2020-09-17,763.8
SO - 0007184,2020-09-17,1766.79
SO - 0007185,2020-09-17,4888.32
SO - 0007186,2020-09-17,7654.079999999999
SO - 0007187,2020-09-17,7635.32
SO - 0007188,2020-09-17,385.92
SO - 0007189,2020-09-17,7461.12
SO - 0007190,2020-09-17,2508.4800000000005
SO - 0007191,2020-09-18,3883.32
SO - 0007192,2020-09-18,687.42
SO - 0007193,2020-09-18,10523.355000000001
SO - 0007194,2020-09-18,2011.3399999999997
SO - 0007195,2020-09-18,3889.35
SO - 0007196,2020-09-18,161.135
SO - 0007197,2020-09-18,4353.66
SO - 0007198,2020-09-18,2974.8
SO - 0007199,2020-09-18,7236.0
SO - 0007200,2020-09-18,1209.35
SO - 0007201,2020-09-18,6335.52
SO - 0007202,2020-09-19,4328.2
SO - 0007203,2020-09-19,4643.099999999999
SO - 0007204,2020-09-19,728.96
SO - 0007205,2020-09-19,1688.4
SO - 0007206,2020-09-19,2144.335
SO - 0007207,2020-09-19,3557.7000000000003
SO - 0007208,2020-09-19,3257.54
SO - 0007209,2020-09-19,8996.76
SO - 0007210,2020-09-20,2533.27
SO - 0007211,2020-09-20,11953.47
SO - 0007212,2020-09-20,24260.7
SO - 0007213,2020-09-20,3123.5400000000004
SO - 0007214,2020-09-20,10419.839999999998
SO - 0007215,2020-09-20,3979.8
SO - 0007216,2020-09-20,3002.9400000000005
SO - 0007217,2020-09-20,961.115
SO - 0007218,2020-09-20,1763.105
SO - 0007219,2020-09-20,11361.525
SO - 0007220,2020-09-20,6335.52
SO - 0007221,2020-09-21,3687.6800000000003
SO - 0007222,2020-09-21,3246.1499999999996
SO - 0007223,2020-09-21,2348.8525000000004
SO - 0007224,2020-09-21,4450.14
SO - 0007225,2020-09-21,7839.837500000001
SO - 0007226,2020-09-21,3931.56
SO - 0007227,2020-09-21,4390.845
SO - 0007228,2020-09-21,6811.052500000002
SO - 0007229,2020-09-21,6206.880000000001
SO - 0007230,2020-09-21,18034.725000000002
SO - 0007231,2020-09-21,5448.44
SO - 0007232,2020-09-21,22640.64
SO - 0007233,2020-09-21,4189.51
SO - 0007234,2020-09-21,10329.39
SO - 0007235,2020-09-21,31163.04
SO - 0007236,2020-09-21,1796.94
SO - 0007237,2020-09-22,3185.5150000000003
SO - 0007238,2020-09-22,8343.175
SO - 0007239,2020-09-22,6249.76
SO - 0007240,2020-09-22,6724.2875
SO - 0007241,2020-09-22,5728.5
SO - 0007242,2020-09-22,1053.575
SO - 0007243,2020-09-22,4328.2
SO - 0007244,2020-09-22,10616.819999999998
SO - 0007245,2020-09-22,12984.6
SO - 0007246,2020-09-22,1227.105
SO - 0007247,2020-09-22,18299.375
SO - 0007248,2020-09-23,1157.7600000000002
SO - 0007249,2020-09-23,40376.88
SO - 0007250,2020-09-23,13493.8
SO - 0007251,2020-09-23,2119.5449999999996
SO - 0007252,2020-09-23,4982.79
SO - 0007253,2020-09-24,986.5749999999999
SO - 0007254,2020-09-24,6046.75
SO - 0007255,2020-09-24,1756.74
SO - 0007256,2020-09-24,21490.920000000002
SO - 0007257,2020-09-24,6817.25
SO - 0007258,2020-09-24,2785.8599999999997
SO - 0007259,2020-09-24,830.465
SO - 0007260,2020-09-24,4697.37
SO - 0007261,2020-09-24,3859.2000000000003
SO - 0007262,2020-09-24,6017.9400000000005
SO - 0007263,2020-09-25,3883.32
SO - 0007264,2020-09-25,1527.6
SO - 0007265,2020-09-25,4983.125
SO - 0007266,2020-09-25,26332.004999999997
SO - 0007267,2020-09-25,1525.59
SO - 0007268,2020-09-25,33404.525
SO - 0007269,2020-09-25,35363.939999999995
SO - 0007270,2020-09-25,18295.02
SO - 0007271,2020-09-25,12060.0
SO - 0007272,2020-09-25,22761.239999999998
SO - 0007273,2020-09-26,17777.444999999996
SO - 0007274,2020-09-26,5391.825
SO - 0007275,2020-09-26,6490.959999999999
SO - 0007276,2020-09-26,4212.960000000001
SO - 0007277,2020-09-26,10615.48
SO - 0007278,2020-09-27,11457.0
SO - 0007279,2020-09-27,1336.6499999999999
SO - 0007280,2020-09-27,11589.325
SO - 0007281,2020-09-27,5571.72
SO - 0007282,2020-09-27,29940.96
SO - 0007283,2020-09-27,21020.579999999998
SO - 0007284,2020-09-27,2074.32
SO - 0007285,2020-09-27,6507.375
SO - 0007286,2020-09-27,4803.0625
SO - 0007287,2020-09-27,3941.61
SO - 0007288,2020-09-28,3594.55
SO - 0007289,2020-09-28,7574.349999999999
SO - 0007290,2020-09-28,44919.48
SO - 0007291,2020-09-28,611.04
SO - 0007292,2020-09-28,7396.13
SO - 0007293,2020-09-28,3869.9199999999996
SO - 0007294,2020-09-28,992.9399999999998
SO - 0007295,2020-09-29,1871.6450000000002
SO - 0007296,2020-09-29,17346.802500000005
SO - 0007297,2020-09-29,25975.565
SO - 0007298,2020-09-29,14533.1375
SO - 0007299,2020-09-29,2100.45
SO - 0007300,2020-09-30,9395.410000000002
SO - 0007301,2020-09-30,960.6125000000001
SO - 0007302,2020-09-30,18003.7375
SO - 0007303,2020-09-30,18674.910000000003
SO - 0007304,2020-09-30,10442.7875
SO - 0007305,2020-10-01,6906.025
SO - 0007306,2020-10-01,16173.465
SO - 0007307,2020-10-01,11558.337500000001
SO - 0007308,2020-10-01,3256.2
SO - 0007309,2020-10-01,4643.1
SO - 0007310,2020-10-01,30653.839999999997
SO - 0007311,2020-10-01,1018.4
SO - 0007312,2020-10-01,21671.820000000003
SO - 0007313,2020-10-01,7830.960000000001
SO - 0007314,2020-10-01,17818.65
SO - 0007315,2020-10-02,8019.9
SO - 0007316,2020-10-02,17601.57
SO - 0007317,2020-10-02,2069.965
SO - 0007318,2020-10-02,718.9100000000001
SO - 0007319,2020-10-02,10319.34
SO - 0007320,2020-10-02,4251.82
SO - 0007321,2020-10-02,4734.89
SO - 0007322,2020-10-02,25326.0
SO - 0007323,2020-10-02,9779.654999999999
SO - 0007324,2020-10-02,5671.215
SO - 0007325,2020-10-03,6620.94
SO - 0007326,2020-10-03,5354.639999999999
SO - 0007327,2020-10-03,4659.179999999999
SO - 0007328,2020-10-03,7043.040000000001
SO - 0007329,2020-10-03,17521.84
SO - 0007330,2020-10-03,15798.6
SO - 0007331,2020-10-03,980.2099999999999
SO - 0007332,2020-10-03,5594.835
SO - 0007333,2020-10-03,4803.0625
SO - 0007334,2020-10-03,1093.44
SO - 0007335,2020-10-03,1704.48
SO - 0007336,2020-10-04,7485.239999999999
SO - 0007337,2020-10-04,5271.5599999999995
SO - 0007338,2020-10-04,2138.64
SO - 0007339,2020-10-04,6046.08
SO - 0007340,2020-10-04,2980.16
SO - 0007341,2020-10-04,2119.545
SO - 0007342,2020-10-04,17728.199999999997
SO - 0007343,2020-10-04,7331.6425
SO - 0007344,2020-10-04,3842.4500000000003
SO - 0007345,2020-10-04,4519.15
SO - 0007346,2020-10-05,7244.877500000001
SO - 0007347,2020-10-05,32525.820000000003
